"plantID","accession","treatment","experiment","meta.experiment","facility","variable","value","Gene_idGene","direction"
16,"SALK_108266C","control","cofc-first","first","COFC-OGH","fruitnum",243,"AT1G23380","high"
28,"SALK_109171C","control","cofc-first","first","COFC-OGH","fruitnum",148,"AT2G39100","high"
29,"SALK_109171C","control","cofc-first","first","COFC-OGH","fruitnum",132,"AT2G39100","high"
32,"SALK_109171C","control","cofc-first","first","COFC-OGH","fruitnum",142,"AT2G39100","high"
152,"SALK_054680C","control","cofc-first","first","COFC-OGH","fruitnum",184,"AT3G07120","high"
155,"SALK_054680C","control","cofc-first","first","COFC-OGH","fruitnum",137,"AT3G07120","high"
158,"SALK_054680C","control","cofc-first","first","COFC-OGH","fruitnum",129,"AT3G07120","high"
164,"SALK_094332C","control","cofc-first","first","COFC-OGH","fruitnum",126,"AT3G18930","high"
168,"SALK_094332C","control","cofc-first","first","COFC-OGH","fruitnum",154,"AT3G18930","high"
169,"SALK_094332C","control","cofc-first","first","COFC-OGH","fruitnum",162,"AT3G18930","high"
187,"SALK_063976C","control","cofc-first","first","COFC-OGH","fruitnum",141,"AT2G02770","high"
191,"SALK_063976C","control","cofc-first","first","COFC-OGH","fruitnum",127,"AT2G02770","high"
198,"SALK_148182C","control","cofc-first","first","COFC-OGH","fruitnum",140,"AT5G66070","high"
272,"SALK_004048C","control","cofc-first","first","COFC-OGH","fruitnum",183,"AT2G40950","high"
278,"SALK_115125C","control","cofc-first","first","COFC-OGH","fruitnum",134,"AT4G36740","high"
281,"SALK_115125C","control","cofc-first","first","COFC-OGH","fruitnum",135,"AT4G36740","high"
286,"SALK_115125C","control","cofc-first","first","COFC-OGH","fruitnum",136,"AT4G36740","high"
317,"SALK_008924C","control","cofc-first","first","COFC-OGH","fruitnum",139,"AT2G34710","high"
318,"SALK_008924C","control","cofc-first","first","COFC-OGH","fruitnum",128,"AT2G34710","high"
321,"SALK_008924C","control","cofc-first","first","COFC-OGH","fruitnum",132,"AT2G34710","high"
326,"SALK_008924C","control","cofc-first","first","COFC-OGH","fruitnum",132,"AT2G34710","high"
327,"SALK_008924C","control","cofc-first","first","COFC-OGH","fruitnum",128,"AT2G34710","high"
330,"SALK_015609C","control","cofc-first","first","COFC-OGH","fruitnum",152,"AT4G26580","high"
481,"SALK_CS60000","control","cofc-first","first","COFC-OGH","fruitnum",136,"","high"
482,"SALK_CS60000","control","cofc-first","first","COFC-OGH","fruitnum",162,"","high"
486,"SALK_CS60000","control","cofc-first","first","COFC-OGH","fruitnum",131,"","high"
487,"SALK_CS60000","control","cofc-first","first","COFC-OGH","fruitnum",141,"","high"
492,"SALK_CS60000","control","cofc-first","first","COFC-OGH","fruitnum",129,"","high"
634,"SALK_067236","control","cofc-first","first","COFC-OGH","fruitnum",127,"","high"
638,"SALK_067236","control","cofc-first","first","COFC-OGH","fruitnum",139,"","high"
641,"SALK_067236","control","cofc-first","first","COFC-OGH","fruitnum",132,"","high"
644,"SALK_067236","control","cofc-first","first","COFC-OGH","fruitnum",186,"","high"
651,"SALK_067236","control","cofc-first","first","COFC-OGH","fruitnum",151,"","high"
654,"SALK_067236","control","cofc-first","first","COFC-OGH","fruitnum",169,"","high"
669,"SALK_CS60000","control","cofc-first","first","COFC-OGH","fruitnum",128,"","high"
766,"SALK_CS60000","control","cofc-first","first","COFC-OGH","fruitnum",129,"","high"
780,"SALK_113353C","control","cofc-first","first","COFC-OGH","fruitnum",127,"AT4G32980","high"
785,"SALK_113353C","control","cofc-first","first","COFC-OGH","fruitnum",147,"AT4G32980","high"
793,"SALK_113353C","control","cofc-first","first","COFC-OGH","fruitnum",143,"AT4G32980","high"
1339,"SALK_118043C","control","cofc-first","first","COFC-OGH","fruitnum",127,"AT5G64440","high"
1342,"SALK_063722C","control","cofc-first","first","COFC-OGH","fruitnum",203,"AT1G64390","high"
1352,"SALK_063722C","control","cofc-first","first","COFC-OGH","fruitnum",139,"AT1G64390","high"
1353,"SALK_063722C","control","cofc-first","first","COFC-OGH","fruitnum",126,"AT1G64390","high"
1354,"SALK_072465C","control","cofc-first","first","COFC-OGH","fruitnum",151,"AT1G76880","high"
1365,"SALK_027691C","control","cofc-first","first","COFC-OGH","fruitnum",136,"AT4G36730","high"
2687,"SALK_CS60000","control","cofc-second","second","COFC-OGH","fruitnum",130,"","high"
2688,"SALK_CS60000","control","cofc-second","second","COFC-OGH","fruitnum",135,"","high"
2689,"SALK_CS60000","control","cofc-second","second","COFC-OGH","fruitnum",156,"","high"
2690,"SALK_CS60000","control","cofc-second","second","COFC-OGH","fruitnum",177,"","high"
2691,"SALK_CS60000","control","cofc-second","second","COFC-OGH","fruitnum",192,"","high"
2693,"ECOTYPE-1376","control","cofc-second","second","COFC-OGH","fruitnum",132,"","high"
2697,"ECOTYPE-22594","control","cofc-second","second","COFC-OGH","fruitnum",192,"","high"
2699,"ECOTYPE-22631","control","cofc-second","second","COFC-OGH","fruitnum",148,"","high"
2701,"ECOTYPE-6885","control","cofc-second","second","COFC-OGH","fruitnum",155,"","high"
2711,"SALK_017933C","control","cofc-second","second","COFC-OGH","fruitnum",141,"AT3G62710","high"
2720,"SALK_033462C","control","cofc-second","second","COFC-OGH","fruitnum",136,"AT2G32370","high"
2721,"SALK_033462C","control","cofc-second","second","COFC-OGH","fruitnum",230,"AT2G32370","high"
2730,"SALK_038957C","control","cofc-second","second","COFC-OGH","fruitnum",131,"AT5G24540","high"
2731,"SALK_038957C","control","cofc-second","second","COFC-OGH","fruitnum",136,"AT5G24540","high"
2739,"SALK_042704C","control","cofc-second","second","COFC-OGH","fruitnum",152,"AT2G39930","high"
2740,"SALK_042704C","control","cofc-second","second","COFC-OGH","fruitnum",162,"AT2G39930","high"
2741,"SALK_042704C","control","cofc-second","second","COFC-OGH","fruitnum",250,"AT2G39930","high"
2749,"SALK_050488C","control","cofc-second","second","COFC-OGH","fruitnum",127,"AT5G59340","high"
2750,"SALK_050488C","control","cofc-second","second","COFC-OGH","fruitnum",137,"AT5G59340","high"
2751,"SALK_050488C","control","cofc-second","second","COFC-OGH","fruitnum",176,"AT5G59340","high"
2758,"SALK_054680C","control","cofc-second","second","COFC-OGH","fruitnum",146,"AT3G07120","high"
2759,"SALK_054680C","control","cofc-second","second","COFC-OGH","fruitnum",155,"AT3G07120","high"
2760,"SALK_054680C","control","cofc-second","second","COFC-OGH","fruitnum",170,"AT3G07120","high"
2761,"SALK_054680C","control","cofc-second","second","COFC-OGH","fruitnum",274,"AT3G07120","high"
2769,"SALK_059835C","control","cofc-second","second","COFC-OGH","fruitnum",133,"AT4G17460","high"
2770,"SALK_059835C","control","cofc-second","second","COFC-OGH","fruitnum",172,"AT4G17460","high"
2771,"SALK_059835C","control","cofc-second","second","COFC-OGH","fruitnum",216,"AT4G17460","high"
2777,"SALK_063722C","control","cofc-second","second","COFC-OGH","fruitnum",144,"AT1G64390","high"
2778,"SALK_063722C","control","cofc-second","second","COFC-OGH","fruitnum",155,"AT1G64390","high"
2779,"SALK_063722C","control","cofc-second","second","COFC-OGH","fruitnum",167,"AT1G64390","high"
2780,"SALK_063722C","control","cofc-second","second","COFC-OGH","fruitnum",194,"AT1G64390","high"
2781,"SALK_063722C","control","cofc-second","second","COFC-OGH","fruitnum",203,"AT1G64390","high"
2789,"SALK_094332C","control","cofc-second","second","COFC-OGH","fruitnum",132,"AT3G18930","high"
2790,"SALK_094332C","control","cofc-second","second","COFC-OGH","fruitnum",142,"AT3G18930","high"
2791,"SALK_094332C","control","cofc-second","second","COFC-OGH","fruitnum",160,"AT3G18930","high"
2799,"SALK_126600C","control","cofc-second","second","COFC-OGH","fruitnum",148,"AT3G15850","high"
2800,"SALK_126600C","control","cofc-second","second","COFC-OGH","fruitnum",153,"AT3G15850","high"
2801,"SALK_126600C","control","cofc-second","second","COFC-OGH","fruitnum",167,"AT3G15850","high"
2821,"SALK_150522C","control","cofc-second","second","COFC-OGH","fruitnum",134,"AT1G74550","high"
2969,"SALK_CS60000","osmocote","cofc-second","second","COFC-OGH","fruitnum",164,"","high"
2970,"SALK_CS60000","osmocote","cofc-second","second","COFC-OGH","fruitnum",216,"","high"
2977,"ECOTYPE-22631","osmocote","cofc-second","second","COFC-OGH","fruitnum",148,"","high"
2979,"ECOTYPE-22635","osmocote","cofc-second","second","COFC-OGH","fruitnum",169,"","high"
2981,"ECOTYPE-22645","osmocote","cofc-second","second","COFC-OGH","fruitnum",232,"","high"
2983,"SALK_017933C","osmocote","cofc-second","second","COFC-OGH","fruitnum",147,"AT3G62710","high"
2984,"SALK_017933C","osmocote","cofc-second","second","COFC-OGH","fruitnum",171,"AT3G62710","high"
2985,"SALK_017933C","osmocote","cofc-second","second","COFC-OGH","fruitnum",181,"AT3G62710","high"
2986,"SALK_017933C","osmocote","cofc-second","second","COFC-OGH","fruitnum",191,"AT3G62710","high"
2987,"SALK_017933C","osmocote","cofc-second","second","COFC-OGH","fruitnum",197,"AT3G62710","high"
2988,"SALK_017933C","osmocote","cofc-second","second","COFC-OGH","fruitnum",318,"AT3G62710","high"
2989,"SALK_017933C","osmocote","cofc-second","second","COFC-OGH","fruitnum",324,"AT3G62710","high"
2990,"SALK_017933C","osmocote","cofc-second","second","COFC-OGH","fruitnum",324,"AT3G62710","high"
2996,"SALK_033462C","osmocote","cofc-second","second","COFC-OGH","fruitnum",140,"AT2G32370","high"
2997,"SALK_033462C","osmocote","cofc-second","second","COFC-OGH","fruitnum",150,"AT2G32370","high"
2998,"SALK_033462C","osmocote","cofc-second","second","COFC-OGH","fruitnum",169,"AT2G32370","high"
2999,"SALK_033462C","osmocote","cofc-second","second","COFC-OGH","fruitnum",195,"AT2G32370","high"
3000,"SALK_033462C","osmocote","cofc-second","second","COFC-OGH","fruitnum",219,"AT2G32370","high"
3001,"SALK_033462C","osmocote","cofc-second","second","COFC-OGH","fruitnum",232,"AT2G32370","high"
3010,"SALK_038957C","osmocote","cofc-second","second","COFC-OGH","fruitnum",160,"AT5G24540","high"
3019,"SALK_042704C","osmocote","cofc-second","second","COFC-OGH","fruitnum",255,"AT2G39930","high"
3020,"SALK_042704C","osmocote","cofc-second","second","COFC-OGH","fruitnum",276,"AT2G39930","high"
3021,"SALK_042704C","osmocote","cofc-second","second","COFC-OGH","fruitnum",387,"AT2G39930","high"
3031,"SALK_050488C","osmocote","cofc-second","second","COFC-OGH","fruitnum",192,"AT5G59340","high"
3034,"SALK_054680C","osmocote","cofc-second","second","COFC-OGH","fruitnum",129,"AT3G07120","high"
3035,"SALK_054680C","osmocote","cofc-second","second","COFC-OGH","fruitnum",134,"AT3G07120","high"
3036,"SALK_054680C","osmocote","cofc-second","second","COFC-OGH","fruitnum",170,"AT3G07120","high"
3037,"SALK_054680C","osmocote","cofc-second","second","COFC-OGH","fruitnum",182,"AT3G07120","high"
3038,"SALK_054680C","osmocote","cofc-second","second","COFC-OGH","fruitnum",188,"AT3G07120","high"
3039,"SALK_054680C","osmocote","cofc-second","second","COFC-OGH","fruitnum",192,"AT3G07120","high"
3040,"SALK_054680C","osmocote","cofc-second","second","COFC-OGH","fruitnum",234,"AT3G07120","high"
3041,"SALK_054680C","osmocote","cofc-second","second","COFC-OGH","fruitnum",247,"AT3G07120","high"
3045,"SALK_059835C","osmocote","cofc-second","second","COFC-OGH","fruitnum",134,"AT4G17460","high"
3046,"SALK_059835C","osmocote","cofc-second","second","COFC-OGH","fruitnum",166,"AT4G17460","high"
3047,"SALK_059835C","osmocote","cofc-second","second","COFC-OGH","fruitnum",167,"AT4G17460","high"
3048,"SALK_059835C","osmocote","cofc-second","second","COFC-OGH","fruitnum",172,"AT4G17460","high"
3049,"SALK_059835C","osmocote","cofc-second","second","COFC-OGH","fruitnum",314,"AT4G17460","high"
3050,"SALK_059835C","osmocote","cofc-second","second","COFC-OGH","fruitnum",327,"AT4G17460","high"
3051,"SALK_059835C","osmocote","cofc-second","second","COFC-OGH","fruitnum",358,"AT4G17460","high"
3057,"SALK_063722C","osmocote","cofc-second","second","COFC-OGH","fruitnum",139,"AT1G64390","high"
3058,"SALK_063722C","osmocote","cofc-second","second","COFC-OGH","fruitnum",139,"AT1G64390","high"
3059,"SALK_063722C","osmocote","cofc-second","second","COFC-OGH","fruitnum",180,"AT1G64390","high"
3060,"SALK_063722C","osmocote","cofc-second","second","COFC-OGH","fruitnum",223,"AT1G64390","high"
3067,"SALK_094332C","osmocote","cofc-second","second","COFC-OGH","fruitnum",150,"AT3G18930","high"
3068,"SALK_094332C","osmocote","cofc-second","second","COFC-OGH","fruitnum",174,"AT3G18930","high"
3069,"SALK_094332C","osmocote","cofc-second","second","COFC-OGH","fruitnum",205,"AT3G18930","high"
3070,"SALK_094332C","osmocote","cofc-second","second","COFC-OGH","fruitnum",215,"AT3G18930","high"
3076,"SALK_126600C","osmocote","cofc-second","second","COFC-OGH","fruitnum",166,"AT3G15850","high"
3077,"SALK_126600C","osmocote","cofc-second","second","COFC-OGH","fruitnum",170,"AT3G15850","high"
3078,"SALK_126600C","osmocote","cofc-second","second","COFC-OGH","fruitnum",227,"AT3G15850","high"
3079,"SALK_126600C","osmocote","cofc-second","second","COFC-OGH","fruitnum",236,"AT3G15850","high"
3080,"SALK_126600C","osmocote","cofc-second","second","COFC-OGH","fruitnum",497,"AT3G15850","high"
3081,"SALK_126600C","osmocote","cofc-second","second","COFC-OGH","fruitnum",498,"AT3G15850","high"
3091,"SALK_134535C","osmocote","cofc-second","second","COFC-OGH","fruitnum",162,"AT2G01430","high"
3097,"SALK_150522C","osmocote","cofc-second","second","COFC-OGH","fruitnum",161,"AT1G74550","high"
3098,"SALK_150522C","osmocote","cofc-second","second","COFC-OGH","fruitnum",165,"AT1G74550","high"
3099,"SALK_150522C","osmocote","cofc-second","second","COFC-OGH","fruitnum",204,"AT1G74550","high"
3100,"SALK_150522C","osmocote","cofc-second","second","COFC-OGH","fruitnum",243,"AT1G74550","high"
3101,"SALK_150522C","osmocote","cofc-second","second","COFC-OGH","fruitnum",334,"AT1G74550","high"
9671,"SALK_049590C","control","1a1","1","BC-GC1","fruitnum",135,"AT5G22400","high"
9761,"SALK_058070C","control","1a1","1","BC-GC1","fruitnum",126,"AT5G61730","high"
9965,"SALK_082484C","control","1a1","1","BC-GC1","fruitnum",128,"AT2G41820","high"
10226,"SALK_140231C","control","1a1","1","BC-GC1","fruitnum",182,"AT5G22010","high"
10276,"CS22596","control","1a2","1","BC-GC6","fruitnum",132,"","high"
10381,"CS22631","control","1a2","1","BC-GC5","fruitnum",144,"","high"
10383,"CS22631","control","1a2","1","BC-GC6","fruitnum",132,"","high"
10599,"CS22659","control","1a2","1","BC-GC6","fruitnum",157,"","high"
10737,"SALK_020792C","control","1a2","1","BC-GC6","fruitnum",133,"AT3G61250","high"
10797,"SALK_023271C","control","1a2","1","BC-GC6","fruitnum",140,"AT4G14965","high"
10845,"SALK_023458C","control","1a2","1","BC-GC6","fruitnum",129,"AT1G06060","high"
10851,"SALK_023463C","control","1a2","1","BC-GC6","fruitnum",167,"AT3G01880","high"
10863,"SALK_023522C","control","1a2","1","BC-GC6","fruitnum",133,"AT2G19930","high"
10869,"SALK_023529C","control","1a2","1","BC-GC6","fruitnum",127,"AT5G27320","high"
11001,"SALK_023995C","control","1a2","1","BC-GC6","fruitnum",155,"AT3G30465","high"
11043,"SALK_024221C","control","1a2","1","BC-GC6","fruitnum",148,"AT2G02630","high"
11073,"SALK_024323C","control","1a2","1","BC-GC6","fruitnum",167,"AT1G75880","high"
11312,"SALK_047808C","control","1a2","1","BC-GC5","fruitnum",162,"AT4G39300","high"
11337,"SALK_047922C","control","1a2","1","BC-GC6","fruitnum",128,"AT3G17790","high"
11361,"SALK_047992C","control","1a2","1","BC-GC6","fruitnum",146,"AT5G59960","high"
11367,"SALK_047994C","control","1a2","1","BC-GC6","fruitnum",147,"AT2G22780","high"
11385,"SALK_048026C","control","1a2","1","BC-GC6","fruitnum",129,"AT5G28960","high"
11409,"SALK_048182C","control","1a2","1","BC-GC6","fruitnum",140,"AT3G12020","high"
11427,"SALK_048245C","control","1a2","1","BC-GC6","fruitnum",136,"AT5G53750","high"
11499,"SALK_048642C","control","1a2","1","BC-GC6","fruitnum",201,"AT1G29830","high"
11560,"SALK_048952C","control","1a2","1","BC-GC6","fruitnum",131,"AT5G52830","high"
11618,"SALK_049220C","control","1a2","1","BC-GC6","fruitnum",138,"AT3G57670","high"
11624,"SALK_049229C","control","1a2","1","BC-GC6","fruitnum",131,"AT1G43890","high"
11654,"SALK_049436C","control","1a2","1","BC-GC6","fruitnum",129,"AT1G80630","high"
11660,"SALK_049449C","control","1a2","1","BC-GC6","fruitnum",184,"AT2G22490","high"
11668,"SALK_049470C","control","1a2","1","BC-GC6","fruitnum",152,"AT1G72470","high"
11684,"SALK_049540C","control","1a2","1","BC-GC6","fruitnum",135,"AT3G50410","high"
11731,"SALK_049770C","control","1a2","1","BC-GC5","fruitnum",127,"AT1G50970","high"
11779,"SALK_050145C","control","1a2","1","BC-GC5","fruitnum",167,"AT4G28590","high"
12098,"SALK_075228C","control","1a2","1","BC-GC6","fruitnum",144,"AT1G17500","high"
12116,"SALK_075391C","control","1a2","1","BC-GC6","fruitnum",139,"AT1G10520","high"
12182,"SALK_075873C","control","1a2","1","BC-GC6","fruitnum",155,"AT1G15470","high"
12230,"SALK_076082C","control","1a2","1","BC-GC6","fruitnum",163,"AT2G29140","high"
12236,"SALK_076197C","control","1a2","1","BC-GC6","fruitnum",178,"AT1G19420","high"
12302,"SALK_082690C","control","1a2","1","BC-GC6","fruitnum",133,"AT1G04760","high"
12386,"SALK_098383C","control","1a2","1","BC-GC6","fruitnum",142,"AT3G63380","high"
12469,"SALK_108798C","control","1a2","1","BC-GC5","fruitnum",128,"AT1G71410","high"
12524,"SALK_109554C","control","1a2","1","BC-GC6","fruitnum",155,"AT2G28650","high"
12548,"SALK_109745C","control","1a2","1","BC-GC6","fruitnum",156,"AT4G02030","high"
12578,"SALK_109969C","control","1a2","1","BC-GC6","fruitnum",128,"AT2G23220","high"
12608,"SALK_110253C","control","1a2","1","BC-GC6","fruitnum",128,"AT4G26240","high"
12674,"SALK_110928C","control","1a2","1","BC-GC6","fruitnum",163,"AT4G11340","high"
12710,"SALK_111270C","control","1a2","1","BC-GC6","fruitnum",134,"AT3G61750","high"
12734,"SALK_114667C","control","1a2","1","BC-GC6","fruitnum",134,"AT5G59700","high"
14729,"CS22619","control","Phyt2A","phyt","BC-GC1","fruitnum",175,"","high"
14731,"CS22635","control","Phyt2A","phyt","BC-GC1","fruitnum",342,"","high"
14732,"CS22649","control","Phyt2A","phyt","BC-GC1","fruitnum",215,"","high"
14733,"SALK_047702C","control","Phyt2A","phyt","BC-GC1","fruitnum",359,"AT4G39753","high"
14734,"SALK_051012C","control","Phyt2A","phyt","BC-GC1","fruitnum",211,"AT5G13770","high"
14735,"SALK_047702C","control","Phyt2A","phyt","BC-GC1","fruitnum",321,"AT4G39753","high"
14738,"SALK_048823C","control","Phyt2A","phyt","BC-GC1","fruitnum",220,"AT1G13860","high"
14739,"SALK_074725C","control","Phyt2A","phyt","BC-GC1","fruitnum",381,"AT1G06510","high"
14741,"SALK_073717C","control","Phyt2A","phyt","BC-GC1","fruitnum",128,"AT4G10600","high"
14742,"SALK_049331C","control","Phyt2A","phyt","BC-GC1","fruitnum",196,"AT5G36737","high"
14744,"CS22600","control","Phyt2A","phyt","BC-GC1","fruitnum",260,"","high"
14746,"CS22631","control","Phyt2A","phyt","BC-GC1","fruitnum",145,"","high"
14748,"CS22617","control","Phyt2A","phyt","BC-GC1","fruitnum",222,"","high"
14749,"SALK_051074C","control","Phyt2A","phyt","BC-GC1","fruitnum",155,"AT4G38480","high"
14750,"SALK_047755C","control","Phyt2A","phyt","BC-GC1","fruitnum",246,"AT1G61170","high"
14751,"CS22615","control","Phyt2A","phyt","BC-GC1","fruitnum",293,"","high"
14752,"CS70000","control","Phyt2A","phyt","BC-GC1","fruitnum",245,"","high"
14753,"SALK_074221C","control","Phyt2A","phyt","BC-GC1","fruitnum",232,"AT4G16935","high"
14756,"SALK_047755C","control","Phyt2A","phyt","BC-GC1","fruitnum",318,"AT1G61170","high"
14758,"CS22652","control","Phyt2A","phyt","BC-GC1","fruitnum",129,"","high"
14759,"SALK_051074C","control","Phyt2A","phyt","BC-GC1","fruitnum",178,"AT4G38480","high"
14760,"CS22659","control","Phyt2A","phyt","BC-GC1","fruitnum",150,"","high"
14761,"CS22658","control","Phyt2A","phyt","BC-GC1","fruitnum",220,"","high"
14763,"SALK_048823C","control","Phyt2A","phyt","BC-GC1","fruitnum",356,"AT1G13860","high"
14765,"SALK_051074C","control","Phyt2A","phyt","BC-GC1","fruitnum",177,"AT4G38480","high"
14766,"SALK_074302C","control","Phyt2A","phyt","BC-GC1","fruitnum",140,"AT5G04090","high"
14767,"SALK_075753C","control","Phyt2A","phyt","BC-GC1","fruitnum",170,"AT2G02170","high"
14768,"SALK_074302C","control","Phyt2A","phyt","BC-GC1","fruitnum",139,"AT5G04090","high"
14770,"SALK_050938C","control","Phyt2A","phyt","BC-GC1","fruitnum",143,"AT5G56970","high"
14772,"SALK_074288C","control","Phyt2A","phyt","BC-GC1","fruitnum",269,"AT2G01090","high"
14776,"SALK_109408C","control","Phyt2A","phyt","BC-GC1","fruitnum",235,"AT5G04680","high"
14777,"SALK_050938C","control","Phyt2A","phyt","BC-GC1","fruitnum",185,"AT5G56970","high"
14778,"CS22611","control","Phyt2A","phyt","BC-GC1","fruitnum",280,NA,"high"
14781,"SALK_074302C","control","Phyt2A","phyt","BC-GC1","fruitnum",191,"AT5G04090","high"
14783,"SALK_073717C","control","Phyt2A","phyt","BC-GC1","fruitnum",179,"AT4G10600","high"
14785,"SALK_050728C","control","Phyt2A","phyt","BC-GC1","fruitnum",126,"AT5G14370","high"
14788,"SALK_051012C","control","Phyt2A","phyt","BC-GC1","fruitnum",161,"AT5G13770","high"
14789,"SALK_050756C","control","Phyt2A","phyt","BC-GC1","fruitnum",152,"AT1G26830","high"
14790,"SALK_074725C","control","Phyt2A","phyt","BC-GC1","fruitnum",175,"AT1G06510","high"
14793,"SALK_110551C","control","Phyt2A","phyt","BC-GC1","fruitnum",169,"AT5G04940","high"
14794,"CS22652","control","Phyt2A","phyt","BC-GC1","fruitnum",217,"","high"
14798,"CS22600","control","Phyt2A","phyt","BC-GC1","fruitnum",197,"","high"
14801,"CS22652","control","Phyt2A","phyt","BC-GC1","fruitnum",131,"","high"
14803,"SALK_110002C","control","Phyt2A","phyt","BC-GC1","fruitnum",211,"AT2G15820","high"
14805,"CS22619","control","Phyt2A","phyt","BC-GC1","fruitnum",206,"","high"
14808,"SALK_047428C","control","Phyt2A","phyt","BC-GC1","fruitnum",358,"AT4G19670","high"
14810,"CS22600","control","Phyt2A","phyt","BC-GC1","fruitnum",173,"","high"
14812,"CS22596","control","Phyt2A","phyt","BC-GC1","fruitnum",139,"","high"
14813,"SALK_075753C","control","Phyt2A","phyt","BC-GC1","fruitnum",133,"AT2G02170","high"
14815,"CS70000","control","Phyt2A","phyt","BC-GC1","fruitnum",185,"","high"
14816,"CS22659","control","Phyt2A","phyt","BC-GC1","fruitnum",258,"","high"
14819,"SALK_050756C","control","Phyt2A","phyt","BC-GC1","fruitnum",228,"AT1G26830","high"
14820,"SALK_074221C","control","Phyt2A","phyt","BC-GC1","fruitnum",156,"AT4G16935","high"
14821,"SALK_050926C","control","Phyt2A","phyt","BC-GC1","fruitnum",219,"AT2G26840","high"
14822,"SALK_073717C","control","Phyt2A","phyt","BC-GC1","fruitnum",276,"AT4G10600","high"
14824,"CS22620","control","Phyt2A","phyt","BC-GC1","fruitnum",225,"","high"
14825,"CS22601","control","Phyt2A","phyt","BC-GC1","fruitnum",141,"","high"
14826,"SALK_074221C","control","Phyt2A","phyt","BC-GC1","fruitnum",142,"AT4G16935","high"
14827,"SALK_050926C","control","Phyt2A","phyt","BC-GC1","fruitnum",164,"AT2G26840","high"
14829,"SALK_050926C","control","Phyt2A","phyt","BC-GC1","fruitnum",209,"AT2G26840","high"
14831,"SALK_050266C","control","Phyt2A","phyt","BC-GC1","fruitnum",251,"AT2G23600","high"
14832,"CS22611","control","Phyt2A","phyt","BC-GC1","fruitnum",182,NA,"high"
14834,"CS22597","control","Phyt2A","phyt","BC-GC1","fruitnum",160,NA,"high"
14835,"SALK_074221C","control","Phyt2A","phyt","BC-GC1","fruitnum",150,"AT4G16935","high"
14836,"CS22659","control","Phyt2A","phyt","BC-GC1","fruitnum",272,"","high"
14837,"CS22596","control","Phyt2A","phyt","BC-GC1","fruitnum",177,"","high"
14839,"CS22600","control","Phyt2A","phyt","BC-GC1","fruitnum",257,"","high"
14841,"CS70000","control","Phyt2A","phyt","BC-GC1","fruitnum",262,"","high"
14842,"SALK_074725C","control","Phyt2A","phyt","BC-GC1","fruitnum",310,"AT1G06510","high"
14844,"CS22611","control","Phyt2A","phyt","BC-GC1","fruitnum",184,NA,"high"
14845,"CS22659","control","Phyt2A","phyt","BC-GC1","fruitnum",160,"","high"
14847,"SALK_109179C","control","Phyt2A","phyt","BC-GC1","fruitnum",242,"AT4G10720","high"
14848,"CS22617","control","Phyt2A","phyt","BC-GC1","fruitnum",144,"","high"
14849,"SALK_109179C","control","Phyt2A","phyt","BC-GC1","fruitnum",266,"AT4G10720","high"
14850,"SALK_051012C","control","Phyt2A","phyt","BC-GC1","fruitnum",160,"AT5G13770","high"
14852,"SALK_051074C","control","Phyt2A","phyt","BC-GC1","fruitnum",155,"AT4G38480","high"
14853,"SALK_074725C","control","Phyt2A","phyt","BC-GC1","fruitnum",174,"AT1G06510","high"
14855,"SALK_049331C","control","Phyt2A","phyt","BC-GC1","fruitnum",212,"AT5G36737","high"
14857,"CS22652","control","Phyt2A","phyt","BC-GC1","fruitnum",194,"","high"
14858,"CS22600","control","Phyt2A","phyt","BC-GC1","fruitnum",151,"","high"
14859,"CS22627","control","Phyt2A","phyt","BC-GC1","fruitnum",186,"","high"
14860,"SALK_074344C","control","Phyt2A","phyt","BC-GC1","fruitnum",140,"AT1G08590","high"
14861,"CS22596","control","Phyt2A","phyt","BC-GC1","fruitnum",205,"","high"
14862,"CS22653","control","Phyt2A","phyt","BC-GC1","fruitnum",220,"","high"
14863,"SALK_048823C","control","Phyt2A","phyt","BC-GC1","fruitnum",343,"AT1G13860","high"
14864,"SALK_109408C","control","Phyt2A","phyt","BC-GC1","fruitnum",224,"AT5G04680","high"
14865,"SALK_074288C","control","Phyt2A","phyt","BC-GC1","fruitnum",152,"AT2G01090","high"
14866,"SALK_109179C","control","Phyt2A","phyt","BC-GC1","fruitnum",225,"AT4G10720","high"
14867,"SALK_050938C","control","Phyt2A","phyt","BC-GC1","fruitnum",158,"AT5G56970","high"
14870,"SALK_074344C","control","Phyt2A","phyt","BC-GC1","fruitnum",231,"AT1G08590","high"
14871,"SALK_050915C","control","Phyt2A","phyt","BC-GC1","fruitnum",182,"AT4G18510","high"
14872,"CS22606","control","Phyt2A","phyt","BC-GC1","fruitnum",131,"","high"
14873,"CS22617","control","Phyt2A","phyt","BC-GC1","fruitnum",245,"","high"
14875,"CS22620","control","Phyt2A","phyt","BC-GC1","fruitnum",229,"","high"
14876,"SALK_047428C","control","Phyt2A","phyt","BC-GC1","fruitnum",310,"AT4G19670","high"
14877,"SALK_074288C","control","Phyt2A","phyt","BC-GC1","fruitnum",225,"AT2G01090","high"
14879,"CS22599","control","Phyt2A","phyt","BC-GC1","fruitnum",143,"","high"
14880,"SALK_074288C","control","Phyt2A","phyt","BC-GC1","fruitnum",437,"AT2G01090","high"
14883,"SALK_075753C","control","Phyt2A","phyt","BC-GC1","fruitnum",221,"AT2G02170","high"
