"plantID","accession","plantnum_experiment","parent_experiment","Parent1","Parent2","treatment","experiment","meta.experiment","facility"
25413,"SALK_024200C","3-E-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25414,"SALK_049506C","3-F-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25415,"SALK_036244C","3-F-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25416,"SALK_110684C","3-F-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25417,"SALK_073662C","3-F-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25418,"SALK_048470C","3-G-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25419,"SALK_066603C","3-G-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25420,"SALK_047587C","3-G-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25421,"SALK_030011C","3-G-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25422,"CS22636","3-H-1","CofC_SFPhyt01_0007",0,0,"control","CofC-SF14","farm","COFC-NGH"
25423,"SALK_075372C","3-H-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25424,"SALK_109205C","3-H-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25425,"SALK_048402C","3-H-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25426,"SALK_104042C","4-A-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25427,"SALK_039361C","4-A-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25428,"SALK_074231C","4-A-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25429,"SALK_034028C","4-A-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25430,"CS22658","4-B-1","CofC_SFPhyt03_0033",0,0,"control","CofC-SF14","farm","COFC-NGH"
25431,"CS22658","4-B-2","CofC_SFPhyt03_0033",0,0,"control","CofC-SF14","farm","COFC-NGH"
25432,"SALK_029871C","4-B-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25433,"SALK_033577C","4-B-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25434,"SALK_048249C","4-C-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25435,"SALK_069686C","4-C-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25436,"SALK_067236C","4-C-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25437,"SALK_067112C","4-C-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25438,"SALK_129634C","4-D-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25439,"SALK_036530C","4-D-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25440,"SALK_029898C","4-D-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25441,"CS22647","4-D-4","CofC_SFPhyt02_0064",0,0,"control","CofC-SF14","farm","COFC-NGH"
25442,"CS22652","4-E-1","CofC_SFPhyt02_0110",0,0,"control","CofC-SF14","farm","COFC-NGH"
25443,"SALK_048007C","4-E-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25444,"SALK_033700C","4-E-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25445,"CS22596","4-E-4","CofC_SFPhyt01_0013",0,0,"control","CofC-SF14","farm","COFC-NGH"
25446,"CS22618","4-F-1","CofC_SFPhyt02_0043",0,0,"control","CofC-SF14","farm","COFC-NGH"
25447,"SALK_047768C","4-F-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25448,"SALK_066455C","4-F-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25449,"SALK_075516C","4-F-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25450,"SALK_110691C","4-G-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25451,"SALK_099843C","4-G-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25452,"SALK_019553C","4-G-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25453,"SALK_048174C","4-G-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25454,"SALK_066511C","4-H-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25455,"SALK_033058C","4-H-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25456,"SALK_065789C","4-H-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25457,"SALK_036589C","4-H-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25458,"SALK_137481C","5-A-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25459,"SALK_040820C","5-A-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25460,"CS22633","5-A-3","CofC_SFPhyt03_0004",0,0,"control","CofC-SF14","farm","COFC-NGH"
25461,"SALK_137205C","5-A-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25462,"SALK_049738C","5-B-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25463,"CS22652","5-B-2","CofC_SFPhyt02_0110",0,0,"control","CofC-SF14","farm","COFC-NGH"
25464,"SALK_045551C","5-B-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25465,"SALK_049633C","5-B-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25466,"COL70000","5-C-1","CofC_SFPhyt03_0017",0,0,"control","CofC-SF14","farm","COFC-NGH"
25467,"SALK_110138C","5-C-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25468,"CS22618","5-C-3","CofC_SFPhyt02_0043",0,0,"control","CofC-SF14","farm","COFC-NGH"
25469,"SALK_110610C","5-C-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25470,"SALK_066753C","5-D-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25471,"SALK_023066C","5-D-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25472,"SALK_035815C","5-D-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25473,"SALK_075374C","5-D-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25474,"SALK_026214C","5-E-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25475,"COL70000","5-E-2","CofC_SFPhyt03_0017",0,0,"control","CofC-SF14","farm","COFC-NGH"
25476,"SALK_068320C","5-E-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25477,"SALK_032210C","5-E-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25478,"CS22652","5-F-1","CofC_SFPhyt02_0110",0,0,"control","CofC-SF14","farm","COFC-NGH"
25479,"SALK_064001C","5-F-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25480,"SALK_067682C","5-F-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25481,"SALK_035504C","5-F-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25482,"SALK_120841C","5-G-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25483,"SALK_075758C","5-G-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25484,"SALK_073708C","5-G-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25485,"SALK_109450C","5-G-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25486,"SALK_048931C","5-H-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25487,"SALK_108622C","5-H-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25488,"SALK_047421C","5-H-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25489,"CS22617","5-H-4","CofC_SFPhyt02_0055",0,0,"control","CofC-SF14","farm","COFC-NGH"
25490,"SALK_030847C","6-A-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25491,"SALK_110809C","6-A-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25492,"SALK_110713C","6-A-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25493,"SALK_109368C","6-A-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25494,"SALK_066725C","6-B-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25495,"SALK_076067C","6-B-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25496,"SALK_022181C","6-B-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25497,"SALK_068240C","6-B-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25498,"SALK_030632C","6-C-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25499,"SALK_067926C","6-C-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25500,"SALK_044117C","6-C-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25501,"SALK_109010C","6-C-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25502,"SALK_031996C","6-D-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25503,"CS22659","6-D-2","CofC_SFPhyt03_0013",0,0,"control","CofC-SF14","farm","COFC-NGH"
25504,"SALK_075724C","6-D-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25505,"SALK_072465C","6-D-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25506,"SALK_068482C","6-E-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25507,"SALK_074297C","6-E-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25508,"SALK_049529C","6-E-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25509,"SALK_063722C","6-E-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25510,"CS22618","6-F-1","CofC_SFPhyt02_0043",0,0,"control","CofC-SF14","farm","COFC-NGH"
25511,"SALK_075228C","6-F-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25512,"SALK_068242C","6-F-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25513,"SALK_067209C","6-F-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25514,"SALK_033620C","6-G-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25515,"SALK_048274C","6-G-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25516,"SALK_049763C","6-G-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25517,"CS22596","6-G-4","CofC_SFPhyt01_0013",0,0,"control","CofC-SF14","farm","COFC-NGH"
25518,"SALK_050207C","6-H-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25519,"SALK_049628C","6-H-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25520,"SALK_002984C","6-H-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25521,"SALK_032097C","6-H-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25522,"SALK_067247C","7-A-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25523,"SALK_022184C","7-A-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25524,"SALK_111173C","7-A-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25525,"SALK_050249C","7-A-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25526,"SALK_075639C","7-B-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25527,"SALK_116433C","7-B-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25528,"SALK_023296C","7-B-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25529,"SALK_026585C","7-B-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25530,"SALK_008986C","7-C-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25531,"SALK_067100C","7-C-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25532,"SALK_075046C","7-C-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25533,"SALK_067593C","7-C-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25534,"SALK_067991C","7-D-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25535,"SALK_065826C","7-D-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25536,"CS22617","7-D-3","CofC_SFPhyt02_0055",0,0,"control","CofC-SF14","farm","COFC-NGH"
25537,"SALK_067793C","7-D-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25538,"SALK_017573C","7-E-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25539,"CS22617","7-E-2","CofC_SFPhyt02_0055",0,0,"control","CofC-SF14","farm","COFC-NGH"
25540,"SALK_040482C","7-E-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25541,"CS22635","7-E-4","CofC_SFPhyt02_0135",0,0,"control","CofC-SF14","farm","COFC-NGH"
25542,"SALK_075496C","7-F-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25543,"SALK_048985C","7-F-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25544,"SALK_109028C","7-F-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25545,"SALK_032470C","7-F-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25546,"SALK_033372C","7-G-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25547,"SALK_025264C","7-G-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25548,"CS22647","7-G-3","CofC_SFPhyt02_0064",0,0,"control","CofC-SF14","farm","COFC-NGH"
25549,"SALK_047439C","7-G-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25550,"SALK_067985C","7-H-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25551,"SALK_068387C","7-H-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25552,"SALK_023872C","7-H-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25553,"SALK_066567C","7-H-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25554,"SALK_023251C","8-A-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25555,"SALK_067601C","8-A-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25556,"SALK_101474C","8-A-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25557,"SALK_004741C","8-A-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25558,"SALK_048845C","8-B-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25559,"SALK_066068C","8-B-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25560,"SALK_066553C","8-B-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25561,"SALK_067438C","8-B-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25562,"SALK_068213C","8-C-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25563,"SALK_110861C","8-C-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25564,"SALK_110590C","8-C-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25565,"SALK_048634C","8-C-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25566,"SALK_035264C","8-D-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25567,"SALK_067040C","8-D-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25568,"SALK_066191C","8-D-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25569,"SALK_048444C","8-D-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25570,"CS22635","8-E-1","CofC_SFPhyt02_0135",0,0,"control","CofC-SF14","farm","COFC-NGH"
25571,"SALK_109830C","8-E-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25572,"SALK_048383C","8-E-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25573,"SALK_074384C","8-E-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25574,"SALK_035573C","8-F-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25575,"SALK_075661C","8-F-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25576,"SALK_036877C","8-F-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25577,"SALK_030160C","8-F-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25578,"SALK_049590C","8-G-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25579,"SALK_067858C","8-G-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25580,"SALK_066829C","8-G-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25581,"SALK_029174C","8-G-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25582,"SALK_109217C","8-H-1","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25583,"SALK_094864C","8-H-2","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25584,"SALK_070296C","8-H-3","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25585,"SALK_066823C","8-H-4","new_seeds",0,0,"control","CofC-SF14","farm","COFC-NGH"
25586,"SALK_027273C","1-A-1","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25587,"SALK_085719C","1-A-2","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25588,"SALK_039982C","1-A-3","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25589,"SALK_054352C","1-A-4","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25590,"SALK_068045C","1-B-1","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25591,"SALK_086318C","1-B-2","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25592,"SALK_083029C","1-B-3","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25593,"SALK_067643C","1-B-4","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25594,"SALK_086227C","1-C-1","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25595,"SALK_085326C","1-C-2","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25596,"SALK_084145C","1-C-3","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25597,"SALK_087209C","1-C-4","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25598,"SALK_031367C","1-D-1","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25599,"SALK_087574C","1-D-2","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25600,"SALK_057876C","1-D-3","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25601,"SALK_083693C","1-D-4","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25602,"SALK_086134C","1-E-1","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25603,"SALK_084295C","1-E-2","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25604,"SALK_059528C","1-E-3","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25605,"SALK_086313C","1-E-4","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25606,"CS22633","1-F-1","CofC_SFPhyt03_0004",0,0,"control","CofC-SF15","farm","COFC-NGH"
25607,"CS22617","1-F-2","CofC_SFPhyt02_0055",0,0,"control","CofC-SF15","farm","COFC-NGH"
25608,"SALK_086604C","1-F-3","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25609,"CS22618","1-F-4","CofC_SFPhyt02_0043",0,0,"control","CofC-SF15","farm","COFC-NGH"
25610,"SALK_087290C","1-G-1","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25611,"SALK_113544C","1-G-2","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25612,"SALK_082474C","1-G-3","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25613,"SALK_082436C","1-G-4","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25614,"SALK_082634C","1-H-1","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25615,"SALK_082625C","1-H-2","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25616,"SALK_084448C","1-H-3","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25617,"SALK_019747C","1-H-4","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25618,"CS22659","2-A-1","CofC_SFPhyt03_0013",0,0,"control","CofC-SF15","farm","COFC-NGH"
25619,"COL70000","2-A-2","CofC_SFPhyt03_0017",0,0,"control","CofC-SF15","farm","COFC-NGH"
25620,"CS22652","2-A-3","CofC_SFPhyt02_0110",0,0,"control","CofC-SF15","farm","COFC-NGH"
25621,"SALK_097429C","2-A-4","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25622,"SALK_084498C","2-B-1","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25623,"SALK_017713C","2-B-2","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25624,"SALK_057618C","2-B-3","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25625,"SALK_082650C","2-B-4","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25626,"CS22652","2-C-1","CofC_SFPhyt02_0110",0,0,"control","CofC-SF15","farm","COFC-NGH"
25627,"SALK_057739C","2-C-2","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25628,"SALK_059372C","2-C-3","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25629,"SALK_066699C","2-C-4","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25630,"CS22596","2-D-1","CofC_SFPhyt02_0008",0,0,"control","CofC-SF15","farm","COFC-NGH"
25631,"SALK_086012C","2-D-2","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25632,"SALK_057172C","2-D-3","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25633,"SALK_084182C","2-D-4","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25634,"SALK_053069C","2-E-1","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25635,"SALK_016206C","2-E-2","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25636,"SALK_059943C","2-E-3","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25637,"SALK_085216C","2-E-4","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25638,"SALK_017548C","2-F-1","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25639,"SALK_110899C","2-F-2","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25640,"SALK_058962C","2-F-3","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25641,"SALK_136446C","2-F-4","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25642,"SALK_084867C","2-G-1","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25643,"SALK_063534C","2-G-2","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25644,"SALK_095011C","2-G-3","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25645,"SALK_082247C","2-G-4","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25646,"SALK_060552C","2-H-1","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25647,"SALK_083145C","2-H-2","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25648,"SALK_086289C","2-H-3","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25649,"SALK_126753C","2-H-4","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25650,"SALK_087414C","3-A-1","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25651,"SALK_050886C","3-A-2","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25652,"SALK_063918C","3-A-3","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25653,"SALK_057155C","3-A-4","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25654,"SALK_087752C","3-B-1","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25655,"SALK_015289C","3-B-2","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25656,"SALK_087663C","3-B-3","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25657,"SALK_014547C","3-B-4","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25658,"SALK_040891C","3-C-1","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25659,"CS22636","3-C-2","CofC_SFPhyt01_0007",0,0,"control","CofC-SF15","farm","COFC-NGH"
25660,"SALK_056319C","3-C-3","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25661,"SALK_084903C","3-C-4","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25662,"SALK_135282C","3-D-1","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25663,"SALK_058229C","3-D-2","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25664,"SALK_083577C","3-D-3","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25665,"SALK_086625C","3-D-4","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25666,"SALK_083075C","3-E-1","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25667,"SALK_082271C","3-E-2","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25668,"SALK_083243C","3-E-3","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25669,"SALK_086647C","3-E-4","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
25670,"SALK_062789C","3-F-1","new_seeds",0,0,"control","CofC-SF15","farm","COFC-NGH"
