"idIndividualPlant","Facility_idFacility","Experiment_idExperiment","Accession_idAccession","Parent1","Parent2","plantnum_experiment","comment","parent_experiment"
23630,14,31,"SALK_012258C",0,0,"11-F-6","","CofC_SF09_0032"
23631,14,31,"CS22647",0,0,"11-G-1","","CofC_SFPhyt02_0064"
23632,14,31,"SALK_058695C",0,0,"11-G-2","","CofC_SFGyp_0152"
23633,14,31,"SALK_037973C",7867,7867,"11-G-3","","CofC_SF06_0022"
23634,14,31,"SALK_038694C",7913,7913,"11-G-4","","CofC_SF06_0068"
23635,14,31,"CS22596",0,0,"11-G-5","","CofC_SFPhyt02_0008"
23636,14,31,"SALK_038514C",8163,8163,"11-G-6","","CofC_SF06_0318"
23637,14,31,"SALK_044319C",0,0,"11-H-1","","CofC_SFGyp_0115"
23638,14,31,"SALK_026142C",0,0,"11-H-2","","CofC_SFGyp_0122"
23639,14,31,"SALK_038574C",7849,7849,"11-H-3","","CofC_SF06_0004"
23640,14,31,"SALK_040214C",8010,8010,"11-H-4","","CofC_SF06_0165"
23641,14,31,"SALK_040181C",7866,7866,"11-H-5","","CofC_SF06_0021"
23642,14,31,"SALK_013309C",0,0,"11-H-6","","CofC_SF09_0142"
23643,14,31,"SALK_040576C",7900,7900,"11-I-1","","CofC_SF06_0055"
23644,14,31,"SALK_012605C",7934,7934,"11-I-2","","CofC_SF06_0089"
23645,14,31,"CS22618",0,0,"11-I-3","","CofC_SFPhyt02_0043"
23646,14,31,"SALK_012278C",7955,7955,"11-I-4","","CofC_SF06_0110"
23647,14,31,"SALK_038885C",7995,7995,"11-I-5","","CofC_SF06_0150"
23648,14,31,"SALK_038167C",7980,7980,"11-I-6","","CofC_SF06_0135"
23649,14,31,"SALK_014309C",0,0,"11-J-1","","CofC_SF09_0033"
23650,14,31,"SALK_022524C",8026,8026,"11-J-2","","CofC_SF06_0181"
23651,14,31,"SALK_087493C",7671,7671,"11-J-3","","CofC_SF05_0090"
23652,14,31,"SALK_023179C",0,0,"11-J-4","","CofC_SF10_0110"
23653,14,31,"SALK_039212C",7958,7958,"11-J-5","","CofC_SF06_0113"
23654,14,31,"SALK_076476C",0,0,"11-J-6","","CofC_SF08_0054"
23655,14,31,"SALK_039212C",7958,7958,"11-K-1","","CofC_SF06_0113"
23656,14,31,"SALK_013846C",0,0,"11-K-2","","CofC_SF09_0035"
23657,14,31,"SALK_057081C",0,0,"11-K-3","","CofC_SFGyp_0024"
23658,14,31,"SALK_039123C",7872,7872,"11-K-4","","CofC_SF06_0027"
23659,14,31,"SALK_025411C",0,0,"11-K-5","","CofC_SF10_0102"
23660,14,31,"SALK_022285C",0,0,"11-K-6","","CofC_SF10_0137"
23661,14,31,"SALK_018346C",0,0,"11-L-1","","CofC_SF09_0221"
23662,14,31,"SALK_137140C",0,0,"11-L-2","","CofC_SFGyp_0006"
23663,14,31,"CS22652",0,0,"11-L-3","","CofC_SFPhyt02_0110"
23664,14,31,"SALK_026089C",7963,7963,"11-L-4","","CofC_SF06_0118"
23665,14,31,"COL70000",0,0,"11-L-5","","CofC_SFPhyt03_0017"
23666,14,31,"SALK_025693C",0,0,"11-L-6","","CofC_SF10_0127"
23667,14,31,"SALK_040214C",8010,8010,"12-A-1","","CofC_SF06_0165"
23668,14,31,"CS22636",0,0,"12-A-2","","CofC_SFPhyt01_0007"
23669,14,31,"SALK_017021C",0,0,"12-A-3","","CofC_SF09_0079"
23670,14,31,"SALK_040181C",7866,7866,"12-A-4","","CofC_SF06_0021"
23671,14,31,"CS22658",0,0,"12-A-5","","CofC_SF12_0030"
23672,14,31,"SALK_023061C",0,0,"12-A-6","","CofC_SF10_0131"
23673,14,31,"SALK_025987C",0,0,"12-B-1","","CofC_SF10_0041"
23674,14,31,"SALK_024637C",0,0,"12-B-2","","CofC_SF10_0227"
23675,14,31,"CS22635",0,0,"12-B-3","","CofC_SFPhyt02_0007"
23676,14,31,"SALK_024750C",0,0,"12-B-4","","CofC_SF10_0048"
23677,14,31,"SALK_024750C",0,0,"12-B-5","","CofC_SF10_0048"
23678,14,31,"SALK_012626C",7974,7974,"12-B-6","","CofC_SF06_0129"
23679,14,31,"SALK_022142C",0,0,"12-C-1","","CofC_SF10_0086"
23680,14,31,"SALK_014341C",0,0,"12-C-2","","CofC_SF09_0117"
23681,14,31,"CS22652",0,0,"12-C-3","","CofC_SFPhyt02_0110"
23682,14,31,"SALK_024042C",0,0,"12-C-4","","CofC_SF10_0020"
23683,14,31,"SALK_012997C",0,0,"12-C-5","","CofC_SF09_0081"
23684,14,31,"SALK_088888C",0,0,"12-C-6","","CofC_Summer11_0002"
23685,14,31,"SALK_044189C",0,0,"12-D-1","","CofC_SF07_0060"
23686,14,31,"SALK_018346C",0,0,"12-D-2","","CofC_SF09_0221"
23687,14,31,"SALK_026842C",8134,8134,"12-D-3","","CofC_SF06_0289"
23688,14,31,"SALK_012997C",0,0,"12-D-4","","CofC_SF09_0081"
23689,14,31,"SALK_044189C",0,0,"12-D-5","","CofC_SF07_0060"
23690,14,31,"CS22596",0,0,"12-D-6","","CofC_SFPhyt02_0008"
23691,14,31,"SALK_039709C",8013,8013,"12-E-1","","CofC_SF06_0168"
23692,14,31,"SALK_023330C",0,0,"12-E-2","","CofC_SF10_0083"
23693,14,31,"SALK_148568C",0,0,"12-E-3","","CofC_SFGyp_0224"
23694,14,31,"SALK_041270C",8160,8160,"12-E-4","","CofC_SF06_0315"
23695,14,31,"SALK_041569C",7935,7935,"12-E-5","","CofC_SF06_0090"
23696,14,31,"CS22659",0,0,"12-E-6","","CofC_SF12_0012"
23697,14,31,"SALK_004769C",7596,7596,"12-F-1","","CofC_SF05_0007"
23698,14,31,"CS22618",0,0,"12-F-2","","CofC_SFPhyt02_0043"
23699,14,31,"SALK_017677C",0,0,"12-F-3","","CofC_SFGyp_0223"
23700,14,31,"SALK_038574C",7849,7849,"12-F-4","","CofC_SF06_0004"
23701,14,31,"CS22647",0,0,"12-F-5","","CofC_SFPhyt02_0064"
23702,14,31,"SALK_037402C",7850,7850,"12-F-6","","CofC_SF06_0005"
23703,14,31,"CS22633",0,0,"12-G-1","","CofC_SF12_0054"
23704,14,31,"SALK_024736C",0,0,"12-G-2","","CofC_SF10_0123"
23705,14,31,"SALK_039464C",7847,7847,"12-G-3","","CofC_SF06_0002"
23706,14,31,"SALK_023586C",0,0,"12-G-4","","CofC_SF10_0043"
23707,14,31,"SALK_041569C",7935,7935,"12-G-5","","CofC_SF06_0090"
23708,14,31,"SALK_024637C",0,0,"12-G-6","","CofC_SF10_0227"
23709,14,31,"SALK_022092C",0,0,"12-H-1","","CofC_SF10_0145"
23710,14,31,"SALK_027037C",7894,7894,"12-H-2","","CofC_SF06_0049"
23711,14,31,"SALK_010406C",5329,5329,"12-H-3","","CofC_SF03_0110"
23712,14,31,"SALK_026842C",8134,8134,"12-H-4","","CofC_SF06_0289"
23713,14,31,"SALK_024360C",0,0,"12-H-5","","CofC_SFGyp_0021"
23714,14,31,"SALK_111254C",0,0,"12-H-6","","CofC_SFGyp_0241"
23715,14,31,"CS22617",0,0,"12-I-1","","CofC_SFPhyt02_0055"
23716,14,31,"SALK_037563C",8148,8148,"12-I-2","","CofC_SF06_0303"
23717,14,31,"SALK_098909C",0,0,"12-I-3","","CofC_SF09_0183"
23718,14,31,"SALK_040576C",7900,7900,"12-I-4","","CofC_SF06_0055"
23719,14,31,"SALK_037341C",7946,7946,"12-I-5","","CofC_SF06_0101"
23720,14,31,"SALK_057081C",0,0,"12-I-6","","CofC_SFGyp_0024"
23721,14,31,"SALK_025411C",0,0,"12-J-1","","CofC_SF10_0102"
23722,14,31,"SALK_026142C",0,0,"12-J-2","","CofC_SFGyp_0122"
23723,14,31,"SALK_013846C",0,0,"12-J-3","","CofC_SF09_0035"
23724,14,31,"SALK_137140C",0,0,"12-J-4","","CofC_SFGyp_0006"
23725,14,31,"SALK_021028C",0,0,"12-J-5","","CofC_SF10_0138"
23726,14,31,"SALK_015604C",0,0,"12-J-6","","CofC_SF09_0284"
23727,14,31,"SALK_012605C",7934,7934,"12-K-1","","CofC_SF06_0089"
23728,14,31,"SALK_015989C",0,0,"12-K-2","","CofC_SF09_0151"
23729,14,31,"SALK_021142C",0,0,"12-K-3","","CofC_SF10_0023"
23730,14,31,"SALK_039464C",7847,7847,"12-K-4","","CofC_SF06_0002"
23731,14,31,"SALK_097983C",0,0,"12-K-5","","CofC_SFGyp_0267"
23732,14,31,"SALK_058695C",0,0,"12-K-6","","CofC_SFGyp_0152"
23733,14,31,"SALK_024945C",0,0,"12-L-1","","CofC_SF10_0019"
23734,14,31,"SALK_039347C",7959,7959,"12-L-2","","CofC_SF06_0114"
23735,14,31,"SALK_037402C",7850,7850,"12-L-3","","CofC_SF06_0005"
23736,14,31,"SALK_041756C",8071,8071,"12-L-4","","CofC_SF06_0226"
23737,14,31,"SALK_021583C",0,0,"12-L-5","","CofC_SF10_0167"
23738,14,31,"COL70000",0,0,"12-L-6","","CofC_SFPhyt03_0017"
23739,13,31,"SALK_037435C",7902,7902,"1-A-1","","CofC_SF06_0057"
23740,13,31,"SALK_021583C",0,0,"1-A-2","","CofC_SF10_0167"
23741,13,31,"SALK_013846C",0,0,"1-A-3","","CofC_SF09_0035"
23742,13,31,"SALK_039347C",7959,7959,"1-A-4","","CofC_SF06_0114"
23743,13,31,"SALK_021142C",0,0,"1-A-5","","CofC_SF10_0023"
23744,13,31,"SALK_021142C",0,0,"1-A-6","","CofC_SF10_0023"
23745,13,31,"SALK_022044C",7910,7910,"1-B-1","","CofC_SF06_0065"
23746,13,31,"SALK_040214C",8010,8010,"1-B-2","","CofC_SF06_0165"
23747,13,31,"SALK_012605C",7934,7934,"1-B-3","","CofC_SF06_0089"
23748,13,31,"SALK_012475C",7871,7871,"1-B-4","","CofC_SF06_0026"
23749,13,31,"CS22633",0,0,"1-B-5","","CofC_SF12_0054"
23750,13,31,"SALK_023061C",0,0,"1-B-6","","CofC_SF10_0131"
23751,13,31,"SALK_076729C",0,0,"1-C-1","","CofC_SF09_0137"
23752,13,31,"CS22636",0,0,"1-C-2","","CofC_SFPhyt01_0007"
23753,13,31,"SALK_026842C",8134,8134,"1-C-3","","CofC_SF06_0289"
23754,13,31,"SALK_022044C",7910,7910,"1-C-4","","CofC_SF06_0065"
23755,13,31,"SALK_040272C",8112,8112,"1-C-5","","CofC_SF06_0267"
23756,13,31,"SALK_088888C",0,0,"1-C-6","","CofC_Summer11_0002"
23757,13,31,"SALK_039449C",8016,8016,"1-D-1","","CofC_SF06_0171"
23758,13,31,"CS22596",0,0,"1-D-2","","CofC_SFPhyt02_0008"
23759,13,31,"CS22647",0,0,"1-D-3","","CofC_SFPhyt02_0064"
23760,13,31,"SALK_025551C",0,0,"1-D-4","","CofC_SF10_0027"
23761,13,31,"SALK_041143C",7943,7943,"1-D-5","","CofC_SF06_0098"
23762,13,31,"CS22618",0,0,"1-D-6","","CofC_SFPhyt02_0043"
23763,13,31,"CS22659",0,0,"1-E-1","","CofC_SF12_0012"
23764,13,31,"SALK_015989C",0,0,"1-E-2","","CofC_SF09_0151"
23765,13,31,"SALK_017021C",0,0,"1-E-3","","CofC_SF09_0079"
23766,13,31,"SALK_024360C",0,0,"1-E-4","","CofC_SFGyp_0021"
23767,13,31,"SALK_021398C",0,0,"1-E-5","","CofC_SF10_0015"
23768,13,31,"SALK_025355C",0,0,"1-E-6","","CofC_SF10_0225"
23769,13,31,"SALK_040272C",8112,8112,"1-F-1","","CofC_SF06_0267"
23770,13,31,"SALK_022524C",8026,8026,"1-F-2","","CofC_SF06_0181"
23771,13,31,"SALK_022285C",0,0,"1-F-3","","CofC_SF10_0137"
23772,13,31,"SALK_044189C",0,0,"1-F-4","","CofC_SF07_0060"
23773,13,31,"SALK_010288C",8122,8122,"1-F-5","","CofC_SF06_0277"
23774,13,31,"SALK_023690C",5475,5475,"1-F-6","","CofC_SF04_0001"
23775,13,31,"SALK_021833C",0,0,"1-G-1","","CofC_SF10_0034"
23776,13,31,"SALK_024945C",0,0,"1-G-2","","CofC_SF10_0019"
23777,13,31,"SALK_023330C",0,0,"1-G-3","","CofC_SF10_0083"
23778,13,31,"SALK_020377C",0,0,"1-G-4","","CofC_SF10_0120"
23779,13,31,"COL70000",0,0,"1-G-5","","CofC_SFPhyt03_0017"
23780,13,31,"SALK_148568C",0,0,"1-G-6","","CofC_SFGyp_0224"
23781,13,31,"SALK_040576C",7900,7900,"1-H-1","","CofC_SF06_0055"
23782,13,31,"SALK_014183C",0,0,"1-H-2","","CofC_SF09_0289"
23783,13,31,"SALK_021183C",0,0,"1-H-3","","CofC_SF10_0085"
23784,13,31,"CS22658",0,0,"1-H-4","","CofC_SF12_0030"
23785,13,31,"CS22652",0,0,"1-H-5","","CofC_SFPhyt02_0110"
23786,13,31,"SALK_039709C",8013,8013,"1-H-6","","CofC_SF06_0168"
23787,13,31,"SALK_040214C",8010,8010,"1-I-1","","CofC_SF06_0165"
23788,13,31,"SALK_039464C",7847,7847,"1-I-2","","CofC_SF06_0002"
23789,13,31,"SALK_143700C",0,0,"1-I-3","","CofC_SF09_0277"
23790,13,31,"SALK_012997C",0,0,"1-I-4","","CofC_SF09_0081"
23791,13,31,"SALK_027037C",7894,7894,"1-I-5","","CofC_SF06_0049"
23792,13,31,"SALK_097983C",0,0,"1-I-6","","CofC_SFGyp_0267"
23793,13,31,"SALK_023690C",5475,5475,"1-J-1","","CofC_SF04_0001"
23794,13,31,"SALK_026142C",0,0,"1-J-2","","CofC_SFGyp_0122"
23795,13,31,"SALK_012475C",7871,7871,"1-J-3","","CofC_SF06_0026"
23796,13,31,"CS22617",0,0,"1-J-4","","CofC_SFPhyt02_0055"
23797,13,31,"SALK_017923C",0,0,"1-J-5","","CofC_SF09_0225"
23798,13,31,"SALK_038514C",8163,8163,"1-J-6","","CofC_SF06_0318"
23799,13,31,"SALK_076476C",0,0,"1-K-1","","CofC_SF08_0054"
23800,13,31,"SALK_098909C",0,0,"1-K-2","","CofC_SF09_0183"
23801,13,31,"SALK_022142C",0,0,"1-K-3","","CofC_SF10_0086"
23802,13,31,"SALK_021573C",0,0,"1-K-4","","CofC_SF10_0009"
23803,13,31,"SALK_025355C",0,0,"1-K-5","","CofC_SF10_0225"
23804,13,31,"CS22635",0,0,"1-K-6","","CofC_SFPhyt02_0007"
23805,13,31,"SALK_024568C",0,0,"1-L-1","","CofC_SF10_0035"
23806,13,31,"SALK_024637C",0,0,"1-L-2","","CofC_SF10_0227"
23807,13,31,"SALK_014341C",0,0,"1-L-3","","CofC_SF09_0117"
23808,13,31,"SALK_023179C",0,0,"1-L-4","","CofC_SF10_0110"
23809,13,31,"SALK_010406C",5329,5329,"1-L-5","","CofC_SF03_0110"
23810,13,31,"SALK_025411C",0,0,"1-L-6","","CofC_SF10_0102"
23811,13,31,"SALK_040325C",7890,7890,"2-A-1","","CofC_SF06_0045"
23812,13,31,"SALK_148800C",0,0,"2-A-2","","CofC_SFGyp_0085"
23813,13,31,"SALK_039212C",7958,7958,"2-A-3","","CofC_SF06_0113"
23814,13,31,"SALK_041569C",7935,7935,"2-A-4","","CofC_SF06_0090"
23815,13,31,"CS22636",0,0,"2-A-5","","CofC_SFPhyt01_0007"
23816,13,31,"SALK_039347C",7959,7959,"2-A-6","","CofC_SF06_0114"
23817,13,31,"SALK_024526C",0,0,"2-B-1","","CofC_SF10_0044"
23818,13,31,"COL70000",0,0,"2-B-2","","CofC_SFPhyt03_0017"
23819,13,31,"SALK_024360C",0,0,"2-B-3","","CofC_SFGyp_0021"
23820,13,31,"SALK_012345C",7924,7924,"2-B-4","","CofC_SF06_0079"
23821,13,31,"SALK_038574C",7849,7849,"2-B-5","","CofC_SF06_0004"
23822,13,31,"SALK_037973C",7867,7867,"2-B-6","","CofC_SF06_0022"
23823,13,31,"SALK_037563C",8148,8148,"2-C-1","","CofC_SF06_0303"
23824,13,31,"SALK_024220C",0,0,"2-C-2","","CofC_SF10_0079"
23825,13,31,"SALK_040473C",8129,8129,"2-C-3","","CofC_SF06_0284"
23826,13,31,"SALK_039709C",8013,8013,"2-C-4","","CofC_SF06_0168"
23827,13,31,"SALK_152181C",0,0,"2-C-5","","CofC_SFGyp_0147"
23828,13,31,"SALK_004769C",7596,7596,"2-C-6","","CofC_SF05_0007"
23829,13,31,"SALK_020377C",0,0,"2-D-1","","CofC_SF10_0120"
23830,13,31,"SALK_038214C",8102,8102,"2-D-2","","CofC_SF06_0257"
23831,13,31,"CS22652",0,0,"2-D-3","","CofC_SFPhyt02_0110"
23832,13,31,"SALK_037402C",7850,7850,"2-D-4","","CofC_SF06_0005"
23833,13,31,"CS22617",0,0,"2-D-5","","CofC_SFPhyt02_0055"
23834,13,31,"SALK_014309C",0,0,"2-D-6","","CofC_SF09_0033"
23835,13,31,"SALK_012626C",7974,7974,"2-E-1","","CofC_SF06_0129"
23836,13,31,"SALK_041756C",8071,8071,"2-E-2","","CofC_SF06_0226"
23837,13,31,"SALK_023061C",0,0,"2-E-3","","CofC_SF10_0131"
23838,13,31,"SALK_152181C",0,0,"2-E-4","","CofC_SFGyp_0147"
23839,13,31,"SALK_076729C",0,0,"2-E-5","","CofC_SF09_0137"
23840,13,31,"SALK_039212C",7958,7958,"2-E-6","","CofC_SF06_0113"
23841,13,31,"SALK_037973C",7867,7867,"2-F-1","","CofC_SF06_0022"
23842,13,31,"SALK_017677C",0,0,"2-F-2","","CofC_SFGyp_0223"
23843,13,31,"SALK_037347C",7954,7954,"2-F-3","","CofC_SF06_0109"
23844,13,31,"SALK_039123C",7872,7872,"2-F-4","","CofC_SF06_0027"
23845,13,31,"SALK_058695C",0,0,"2-F-5","","CofC_SFGyp_0152"
23846,13,31,"SALK_106983C",0,0,"2-F-6","","new_seeds"
23847,13,31,"SALK_015907C",0,0,"2-G-1","","CofC_SF09_0291"
23848,13,31,"SALK_039464C",7847,7847,"2-G-2","","CofC_SF06_0002"
23849,13,31,"SALK_024750C",0,0,"2-G-3","","CofC_SF10_0048"
23850,13,31,"SALK_044319C",0,0,"2-G-4","","CofC_SFGyp_0115"
23851,13,31,"SALK_038434C",8085,8085,"2-G-5","","CofC_SF06_0240"
23852,13,31,"SALK_037242C",7979,7979,"2-G-6","","CofC_SF06_0134"
23853,13,31,"SALK_013309C",0,0,"2-H-1","","CofC_SF09_0142"
23854,13,31,"SALK_024568C",0,0,"2-H-2","","CofC_SF10_0035"
23855,13,31,"CS22658",0,0,"2-H-3","","CofC_SF12_0030"
23856,13,31,"SALK_026842C",8134,8134,"2-H-4","","CofC_SF06_0289"
23857,13,31,"SALK_027037C",7894,7894,"2-H-5","","CofC_SF06_0049"
23858,13,31,"SALK_041903C",7977,7977,"2-H-6","","CofC_SF06_0132"
23859,13,31,"CS22659",0,0,"2-I-1","","CofC_SF12_0012"
23860,13,31,"SALK_039818C",7878,7878,"2-I-2","","CofC_SF06_0033"
23861,13,31,"SALK_037242C",7979,7979,"2-I-3","","CofC_SF06_0134"
23862,13,31,"SALK_038574C",7849,7849,"2-I-4","","CofC_SF06_0004"
23863,13,31,"SALK_026089C",7963,7963,"2-I-5","","CofC_SF06_0118"
23864,13,31,"SALK_018346C",0,0,"2-I-6","","CofC_SF09_0221"
23865,13,31,"SALK_014309C",0,0,"2-J-1","","CofC_SF09_0033"
23866,13,31,"SALK_021833C",0,0,"2-J-2","","CofC_SF10_0034"
23867,13,31,"SALK_038514C",8163,8163,"2-J-3","","CofC_SF06_0318"
23868,13,31,"SALK_038694C",7913,7913,"2-J-4","","CofC_SF06_0068"
23869,13,31,"SALK_024901C",0,0,"2-J-5","","CofC_SF10_0039"
23870,13,31,"CS22596",0,0,"2-J-6","","CofC_SFPhyt02_0008"
23871,13,31,"SALK_148800C",0,0,"2-K-1","","CofC_SFGyp_0085"
23872,13,31,"CS22635",0,0,"2-K-2","","CofC_SFPhyt02_0007"
23873,13,31,"SALK_040096C",8069,8069,"2-K-3","","CofC_SF06_0224"
23874,13,31,"SALK_040660C",8033,8033,"2-K-4","","CofC_SF06_0188"
23875,13,31,"SALK_148568C",0,0,"2-K-5","","CofC_SFGyp_0224"
23876,13,31,"SALK_040660C",8033,8033,"2-K-6","","CofC_SF06_0188"
23877,13,31,"CS22633",0,0,"2-L-1","","CofC_SF12_0054"
23878,13,31,"SALK_040473C",8129,8129,"2-L-2","","CofC_SF06_0284"
23879,13,31,"SALK_098909C",0,0,"2-L-3","","CofC_SF09_0183"
23880,13,31,"SALK_040551C",7893,7893,"2-L-4","","CofC_SF06_0048"
23881,13,31,"CS22647",0,0,"2-L-5","","CofC_SFPhyt02_0064"
23882,13,31,"CS22618",0,0,"2-L-6","","CofC_SFPhyt02_0043"
23883,13,31,"CS22652",0,0,"3-A-1","","CofC_SFPhyt02_0110"
23884,13,31,"CS22618",0,0,"3-A-2","","CofC_SFPhyt02_0043"
23885,13,31,"SALK_040181C",7866,7866,"3-A-3","","CofC_SF06_0021"
23886,13,31,"SALK_041270C",8160,8160,"3-A-4","","CofC_SF06_0315"
23887,13,31,"SALK_039449C",8016,8016,"3-A-5","","CofC_SF06_0171"
23888,13,31,"SALK_038214C",8102,8102,"3-A-6","","CofC_SF06_0257"
23889,13,31,"SALK_026568C",5737,5737,"3-B-1","","CofC_SF04_0263"
23890,13,31,"SALK_070871C",0,0,"3-B-2","","CofC_SF09_0202"
23891,13,31,"SALK_037402C",7850,7850,"3-B-3","","CofC_SF06_0005"
23892,13,31,"SALK_037563C",8148,8148,"3-B-4","","CofC_SF06_0303"
23893,13,31,"SALK_012345C",7924,7924,"3-B-5","","CofC_SF06_0079"
23894,13,31,"SALK_021028C",0,0,"3-B-6","","CofC_SF10_0138"
23895,13,31,"SALK_026089C",7963,7963,"3-C-1","","CofC_SF06_0118"
23896,13,31,"SALK_024042C",0,0,"3-C-2","","CofC_SF10_0020"
23897,13,31,"SALK_017923C",0,0,"3-C-3","","CofC_SF09_0225"
23898,13,31,"SALK_026142C",0,0,"3-C-4","","CofC_SFGyp_0122"
23899,13,31,"SALK_023179C",0,0,"3-C-5","","CofC_SF10_0110"
23900,13,31,"SALK_058695C",0,0,"3-C-6","","CofC_SFGyp_0152"
23901,13,31,"SALK_012258C",0,0,"3-D-1","","CofC_SF09_0032"
23902,13,31,"SALK_017677C",0,0,"3-D-2","","CofC_SFGyp_0223"
23903,13,31,"SALK_038167C",7980,7980,"3-D-3","","CofC_SF06_0135"
23904,13,31,"SALK_021142C",0,0,"3-D-4","","CofC_SF10_0023"
23905,13,31,"CS22617",0,0,"3-D-5","","CofC_SFPhyt02_0055"
23906,13,31,"CS22633",0,0,"3-D-6","","CofC_SF12_0054"
23907,13,31,"SALK_099356C",8774,8774,"3-E-1","","CofC_SF01_0173"
23908,13,31,"SALK_040096C",8069,8069,"3-E-2","","CofC_SF06_0224"
23909,13,31,"SALK_008750C",0,0,"3-E-3","","CofC_Summer11_0001"
23910,13,31,"CS22659",0,0,"3-E-4","","CofC_SF12_0012"
23911,13,31,"SALK_020685C",0,0,"3-E-5","","CofC_SF10_0012"
23912,13,31,"CS22635",0,0,"3-E-6","","CofC_SFPhyt02_0007"
23913,13,31,"SALK_023586C",0,0,"3-F-1","","CofC_SF10_0043"
23914,13,31,"SALK_024736C",0,0,"3-F-2","","CofC_SF10_0123"
23915,13,31,"CS22647",0,0,"3-F-3","","CofC_SFPhyt02_0064"
23916,13,31,"SALK_037341C",7946,7946,"3-F-4","","CofC_SF06_0101"
23917,13,31,"SALK_040551C",7893,7893,"3-F-5","","CofC_SF06_0048"
23918,13,31,"SALK_008750C",0,0,"3-F-6","","CofC_Summer11_0001"
23919,13,31,"COL70000",0,0,"3-G-1","","CofC_SFPhyt03_0017"
23920,13,31,"SALK_018789C",0,0,"3-G-2","","CofC_SF09_0294"
23921,13,31,"SALK_022092C",0,0,"3-G-3","","CofC_SF10_0145"
23922,13,31,"CS22636",0,0,"3-G-4","","CofC_SFPhyt01_0007"
23923,13,31,"SALK_015604C",0,0,"3-G-5","","CofC_SF09_0284"
23924,13,31,"SALK_017283C",0,0,"3-G-6","","CofC_SF09_0092"
23925,13,31,"SALK_022524C",8026,8026,"3-H-1","","CofC_SF06_0181"
23926,13,31,"SALK_022963C",0,0,"3-H-2","","CofC_SF10_0084"
23927,13,31,"SALK_022092C",0,0,"3-H-3","","CofC_SF10_0145"
23928,13,31,"SALK_040576C",7900,7900,"3-H-4","","CofC_SF06_0055"
23929,13,31,"SALK_015989C",0,0,"3-H-5","","CofC_SF09_0151"
23930,13,31,"SALK_039123C",7872,7872,"3-H-6","","CofC_SF06_0027"
23931,13,31,"SALK_012278C",7955,7955,"3-I-1","","CofC_SF06_0110"
23932,13,31,"SALK_041452C",8065,8065,"3-I-2","","CofC_SF06_0220"
23933,13,31,"SALK_022142C",0,0,"3-I-3","","CofC_SF10_0086"
23934,13,31,"SALK_041903C",7977,7977,"3-I-4","","CofC_SF06_0132"
23935,13,31,"SALK_026842C",8134,8134,"3-I-5","","CofC_SF06_0289"
23936,13,31,"SALK_044189C",0,0,"3-I-6","","CofC_SF07_0060"
23937,13,31,"SALK_057081C",0,0,"3-J-1","","CofC_SFGyp_0024"
23938,13,31,"SALK_038885C",7995,7995,"3-J-2","","CofC_SF06_0150"
23939,13,31,"SALK_014341C",0,0,"3-J-3","","CofC_SF09_0117"
23940,13,31,"SALK_025693C",0,0,"3-J-4","","CofC_SF10_0127"
23941,13,31,"SALK_038434C",8085,8085,"3-J-5","","CofC_SF06_0240"
23942,13,31,"SALK_037341C",7946,7946,"3-J-6","","CofC_SF06_0101"
23943,13,31,"CS22658",0,0,"3-K-1","","CofC_SF12_0030"
23944,13,31,"SALK_137140C",0,0,"3-K-2","","CofC_SFGyp_0006"
23945,13,31,"SALK_023586C",0,0,"3-K-3","","CofC_SF10_0043"
23946,13,31,"SALK_111254C",0,0,"3-K-4","","CofC_SFGyp_0241"
23947,13,31,"SALK_038143C",7854,7854,"3-K-5","","CofC_SF06_0009"
23948,13,31,"SALK_012997C",0,0,"3-K-6","","CofC_SF09_0081"
23949,13,31,"SALK_057081C",0,0,"3-L-1","","CofC_SFGyp_0024"
23950,13,31,"SALK_021573C",0,0,"3-L-2","","CofC_SF10_0009"
23951,13,31,"SALK_025987C",0,0,"3-L-3","","CofC_SF10_0041"
23952,13,31,"SALK_087493C",7671,7671,"3-L-4","","CofC_SF05_0090"
23953,13,31,"SALK_041065C",0,0,"3-L-5","","CofC_SFGyp_0251"
23954,13,31,"CS22596",0,0,"3-L-6","","CofC_SFPhyt02_0008"
23955,13,31,"SALK_106983C",0,0,"4-A-1","","new_seeds"
23956,13,31,"SALK_024637C",0,0,"4-A-2","","CofC_SF10_0227"
23957,13,31,"SALK_041143C",7943,7943,"4-A-3","","CofC_SF06_0098"
23958,13,31,"SALK_022092C",0,0,"4-A-4","","CofC_SF10_0145"
23959,13,31,"SALK_015604C",0,0,"4-A-5","","CofC_SF09_0284"
23960,13,31,"SALK_037563C",8148,8148,"4-A-6","","CofC_SF06_0303"
23961,13,31,"CS22617",0,0,"4-B-1","","CofC_SFPhyt02_0055"
23962,13,31,"SALK_023586C",0,0,"4-B-2","","CofC_SF10_0043"
23963,13,31,"SALK_040660C",8033,8033,"4-B-3","","CofC_SF06_0188"
23964,13,31,"SALK_010406C",5329,5329,"4-B-4","","CofC_SF03_0110"
23965,13,31,"SALK_023061C",0,0,"4-B-5","","CofC_SF10_0131"
23966,13,31,"SALK_021583C",0,0,"4-B-6","","CofC_SF10_0167"
23967,13,31,"SALK_152181C",0,0,"4-C-1","","CofC_SFGyp_0147"
23968,13,31,"SALK_025411C",0,0,"4-C-2","","CofC_SF10_0102"
23969,13,31,"SALK_097983C",0,0,"4-C-3","","CofC_SFGyp_0267"
